경기일자,세트번호,팀명,등번호,선수명,공격성공,블로킹성공,서브성공,세트성공,리시브정확,디그,범실 
221027,3,한국도로공사,10,배유나,2.0,0.0,1.0,0.0,0.0,0.0,0.0
221027,3,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,3.0,2.0,0.0
221027,3,한국도로공사,13,정대영,2.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,3,한국도로공사,21,이예은,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,4,한국도로공사,1,카타리나,6.0,0.0,0.0,0.0,0.0,4.0,2.0
221027,4,한국도로공사,3,안예림,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,4,한국도로공사,4,전새얀,0.0,0.0,0.0,0.0,0.0,0.0,2.0
221027,4,한국도로공사,6,이윤정,0.0,0.0,1.0,11.0,0.0,5.0,0.0
221027,4,한국도로공사,7,이예림,5.0,0.0,0.0,0.0,4.0,3.0,2.0
221027,4,한국도로공사,8,임명옥,0.0,0.0,0.0,2.0,3.0,5.0,0.0
221027,4,한국도로공사,10,배유나,1.0,1.0,0.0,1.0,0.0,1.0,3.0
221027,4,한국도로공사,12,문정원,2.0,0.0,0.0,1.0,4.0,3.0,2.0
221027,4,한국도로공사,13,정대영,1.0,0.0,0.0,0.0,0.0,2.0,0.0
221027,4,한국도로공사,18,김세인,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,5,한국도로공사,1,카타리나,4.0,1.0,0.0,0.0,0.0,0.0,0.0
221027,5,한국도로공사,4,전새얀,0.0,0.0,0.0,0.0,1.0,1.0,0.0
221027,5,한국도로공사,6,이윤정,1.0,0.0,0.0,6.0,0.0,0.0,0.0
221027,5,한국도로공사,7,이예림,1.0,0.0,0.0,0.0,2.0,2.0,0.0
221027,5,한국도로공사,8,임명옥,0.0,0.0,0.0,1.0,1.0,3.0,0.0
221027,5,한국도로공사,10,배유나,2.0,2.0,0.0,0.0,0.0,0.0,0.0
221027,5,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,1.0,0.0,1.0
221027,5,한국도로공사,13,정대영,0.0,1.0,0.0,0.0,0.0,3.0,0.0
221027,5,한국도로공사,17,우수민,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,5,한국도로공사,21,이예은,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,1,GS칼텍스,6,이원정,0.0,0.0,0.0,7.0,0.0,2.0,1.0
221027,1,GS칼텍스,9,오지영,0.0,0.0,0.0,1.0,5.0,7.0,0.0
221027,1,GS칼텍스,10,강소휘,3.0,0.0,0.0,1.0,2.0,2.0,0.0
221027,1,GS칼텍스,11,모마,9.0,0.0,0.0,0.0,0.0,0.0,1.0
221027,1,GS칼텍스,14,김지원,0.0,0.0,0.0,5.0,0.0,0.0,1.0
221027,1,GS칼텍스,15,문명화,1.0,1.0,0.0,0.0,0.0,1.0,0.0
221027,1,GS칼텍스,18,권민지,0.0,0.0,0.0,0.0,1.0,0.0,0.0
221027,1,GS칼텍스,19,유서연,1.0,0.0,0.0,0.0,3.0,2.0,1.0
221027,1,GS칼텍스,34,한수지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,1,GS칼텍스,54,오세연,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221027,2,GS칼텍스,6,이원정,1.0,0.0,0.0,2.0,0.0,0.0,1.0
221027,2,GS칼텍스,9,오지영,0.0,0.0,0.0,0.0,3.0,4.0,0.0
221027,2,GS칼텍스,10,강소휘,1.0,0.0,0.0,0.0,1.0,1.0,3.0
221027,2,GS칼텍스,11,모마,3.0,1.0,0.0,0.0,0.0,1.0,2.0
221027,2,GS칼텍스,13,최은지,1.0,0.0,0.0,0.0,1.0,0.0,0.0
221027,2,GS칼텍스,14,김지원,0.0,0.0,0.0,5.0,0.0,3.0,1.0
221027,2,GS칼텍스,18,권민지,0.0,0.0,0.0,0.0,1.0,1.0,1.0
221027,2,GS칼텍스,19,유서연,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,2,GS칼텍스,34,한수지,1.0,0.0,0.0,0.0,0.0,2.0,0.0
221027,2,GS칼텍스,54,오세연,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221027,3,GS칼텍스,4,한다혜,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,3,GS칼텍스,9,오지영,0.0,0.0,0.0,2.0,2.0,5.0,0.0
221027,3,GS칼텍스,10,강소휘,0.0,0.0,0.0,1.0,3.0,5.0,0.0
221027,3,GS칼텍스,11,모마,10.0,1.0,1.0,0.0,0.0,1.0,2.0
221027,3,GS칼텍스,14,김지원,0.0,0.0,0.0,15.0,0.0,3.0,0.0
221027,3,GS칼텍스,18,권민지,6.0,0.0,0.0,0.0,4.0,2.0,1.0
221027,3,GS칼텍스,34,한수지,0.0,2.0,0.0,0.0,0.0,1.0,0.0
221027,3,GS칼텍스,54,오세연,2.0,1.0,0.0,0.0,0.0,0.0,1.0
221027,4,GS칼텍스,4,한다혜,0.0,0.0,0.0,0.0,0.0,2.0,1.0
221027,4,GS칼텍스,9,오지영,0.0,0.0,0.0,1.0,0.0,6.0,0.0
221027,4,GS칼텍스,10,강소휘,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221027,4,GS칼텍스,11,모마,6.0,1.0,0.0,0.0,0.0,0.0,1.0
221027,4,GS칼텍스,12,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,4,GS칼텍스,14,김지원,0.0,0.0,0.0,9.0,0.0,2.0,0.0
221027,4,GS칼텍스,18,권민지,2.0,0.0,0.0,1.0,4.0,1.0,1.0
221027,4,GS칼텍스,19,유서연,1.0,0.0,0.0,0.0,1.0,1.0,1.0
221027,4,GS칼텍스,34,한수지,1.0,2.0,0.0,0.0,0.0,4.0,0.0
221027,4,GS칼텍스,54,오세연,1.0,0.0,0.0,0.0,0.0,1.0,1.0
221027,5,GS칼텍스,4,한다혜,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221027,5,GS칼텍스,9,오지영,0.0,0.0,0.0,0.0,3.0,5.0,0.0
221027,5,GS칼텍스,11,모마,6.0,0.0,0.0,0.0,0.0,2.0,1.0
221027,5,GS칼텍스,12,한수진,0.0,0.0,0.0,0.0,1.0,0.0,0.0
221027,5,GS칼텍스,14,김지원,0.0,0.0,0.0,7.0,0.0,1.0,0.0
221027,5,GS칼텍스,18,권민지,1.0,0.0,0.0,0.0,1.0,2.0,0.0
221027,5,GS칼텍스,19,유서연,0.0,0.0,1.0,1.0,1.0,1.0,1.0
221027,5,GS칼텍스,34,한수지,1.0,1.0,0.0,0.0,0.0,0.0,0.0
221027,5,GS칼텍스,54,오세연,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,1,페퍼저축은행,3,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,1,페퍼저축은행,5,최가은,1.0,2.0,0.0,0.0,0.0,4.0,2.0
221028,1,페퍼저축은행,6,이고은,0.0,0.0,0.0,7.0,0.0,2.0,0.0
221028,1,페퍼저축은행,7,문슬기,0.0,0.0,0.0,1.0,1.0,1.0,0.0
221028,1,페퍼저축은행,8,이은지,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,1,페퍼저축은행,11,니아 리드,4.0,0.0,0.0,0.0,0.0,2.0,3.0
221028,1,페퍼저축은행,12,박경현,1.0,0.0,0.0,0.0,2.0,1.0,0.0
221028,1,페퍼저축은행,14,구솔,0.0,1.0,0.0,0.0,0.0,3.0,0.0
221028,1,페퍼저축은행,15,박사랑,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221028,1,페퍼저축은행,16,이한비,3.0,0.0,0.0,0.0,6.0,1.0,2.0
221028,1,페퍼저축은행,19,김해빈,0.0,0.0,0.0,0.0,0.0,3.0,0.0
221028,2,페퍼저축은행,3,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,2,페퍼저축은행,4,서채원,2.0,0.0,1.0,0.0,0.0,0.0,0.0
221028,2,페퍼저축은행,5,최가은,2.0,0.0,0.0,0.0,0.0,2.0,0.0
221028,2,페퍼저축은행,6,이고은,0.0,1.0,1.0,14.0,0.0,4.0,1.0
221028,2,페퍼저축은행,7,문슬기,0.0,0.0,0.0,1.0,2.0,3.0,0.0
221028,2,페퍼저축은행,8,이은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,2,페퍼저축은행,11,니아 리드,6.0,2.0,0.0,0.0,0.0,1.0,2.0
221028,2,페퍼저축은행,12,박경현,3.0,0.0,0.0,0.0,3.0,7.0,0.0
221028,2,페퍼저축은행,15,박사랑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,2,페퍼저축은행,16,이한비,4.0,0.0,0.0,0.0,4.0,3.0,1.0
221028,2,페퍼저축은행,19,김해빈,0.0,0.0,0.0,1.0,0.0,1.0,0.0
221028,3,페퍼저축은행,3,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,3,페퍼저축은행,4,서채원,2.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,3,페퍼저축은행,5,최가은,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221028,3,페퍼저축은행,6,이고은,0.0,0.0,0.0,10.0,0.0,3.0,0.0
221028,3,페퍼저축은행,7,문슬기,0.0,0.0,0.0,1.0,1.0,1.0,0.0
221028,3,페퍼저축은행,8,이은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,3,페퍼저축은행,11,니아 리드,4.0,0.0,0.0,0.0,0.0,3.0,1.0
221028,3,페퍼저축은행,12,박경현,1.0,0.0,0.0,0.0,1.0,1.0,2.0
221028,3,페퍼저축은행,13,박은서,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221028,3,페퍼저축은행,14,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,3,페퍼저축은행,16,이한비,5.0,0.0,0.0,0.0,2.0,3.0,1.0
221028,3,페퍼저축은행,19,김해빈,0.0,0.0,0.0,0.0,0.0,2.0,0.0
221028,4,페퍼저축은행,3,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,4,페퍼저축은행,4,서채원,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,4,페퍼저축은행,5,최가은,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,4,페퍼저축은행,6,이고은,0.0,0.0,0.0,10.0,0.0,1.0,1.0
221028,4,페퍼저축은행,7,문슬기,0.0,0.0,0.0,2.0,2.0,4.0,0.0
221028,4,페퍼저축은행,8,이은지,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221028,4,페퍼저축은행,11,니아 리드,8.0,2.0,0.0,0.0,0.0,0.0,0.0
221028,4,페퍼저축은행,12,박경현,3.0,1.0,0.0,0.0,1.0,5.0,1.0
221028,4,페퍼저축은행,15,박사랑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,4,페퍼저축은행,16,이한비,2.0,0.0,0.0,0.0,2.0,5.0,0.0
221028,4,페퍼저축은행,19,김해빈,0.0,0.0,0.0,1.0,0.0,4.0,0.0
221028,1,현대건설,3,김다인,0.0,1.0,0.0,13.0,0.0,2.0,1.0
221028,1,현대건설,8,김연견,0.0,0.0,0.0,0.0,3.0,6.0,0.0
221028,1,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,1,현대건설,10,야스민,9.0,0.0,0.0,0.0,0.0,0.0,3.0
221028,1,현대건설,12,이다현,2.0,0.0,2.0,0.0,0.0,3.0,1.0
221028,1,현대건설,13,정지윤,1.0,0.0,0.0,0.0,2.0,1.0,1.0
221028,1,현대건설,14,양효진,2.0,0.0,1.0,0.0,0.0,1.0,0.0
221028,1,현대건설,15,황민경,0.0,0.0,0.0,0.0,1.0,2.0,0.0
221028,1,현대건설,17,고예림,0.0,0.0,0.0,0.0,0.0,4.0,2.0
221028,2,현대건설,3,김다인,0.0,0.0,0.0,11.0,0.0,4.0,1.0
221028,2,현대건설,8,김연견,0.0,0.0,0.0,1.0,3.0,6.0,0.0
221028,2,현대건설,10,야스민,6.0,0.0,0.0,0.0,0.0,1.0,1.0
221028,2,현대건설,12,이다현,1.0,1.0,1.0,0.0,0.0,0.0,1.0
221028,2,현대건설,13,정지윤,1.0,0.0,0.0,0.0,1.0,1.0,0.0
221028,2,현대건설,14,양효진,5.0,0.0,0.0,0.0,0.0,2.0,0.0
221028,2,현대건설,15,황민경,0.0,0.0,0.0,1.0,4.0,3.0,0.0
221028,2,현대건설,17,고예림,1.0,0.0,0.0,0.0,0.0,2.0,0.0
221028,2,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,2,현대건설,24,김주하,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,3,현대건설,3,김다인,0.0,0.0,0.0,14.0,0.0,2.0,0.0
221028,3,현대건설,8,김연견,0.0,0.0,0.0,1.0,3.0,8.0,0.0
221028,3,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,3,현대건설,10,야스민,0.0,0.0,0.0,0.0,0.0,2.0,3.0
221028,3,현대건설,12,이다현,3.0,2.0,0.0,0.0,0.0,0.0,1.0
221028,3,현대건설,13,정지윤,3.0,1.0,0.0,0.0,1.0,2.0,1.0
221028,3,현대건설,14,양효진,7.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,3,현대건설,15,황민경,3.0,0.0,1.0,0.0,1.0,2.0,0.0
221028,3,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221028,4,현대건설,3,김다인,0.0,0.0,0.0,14.0,0.0,4.0,0.0
221028,4,현대건설,8,김연견,0.0,0.0,0.0,2.0,2.0,11.0,0.0
221028,4,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,4,현대건설,10,야스민,7.0,0.0,0.0,0.0,0.0,4.0,2.0
221028,4,현대건설,12,이다현,3.0,0.0,0.0,0.0,1.0,0.0,1.0
221028,4,현대건설,13,정지윤,2.0,1.0,0.0,0.0,5.0,1.0,2.0
221028,4,현대건설,14,양효진,5.0,1.0,0.0,0.0,0.0,0.0,0.0
221028,4,현대건설,15,황민경,1.0,1.0,1.0,1.0,2.0,5.0,0.0
221028,4,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221028,4,현대건설,24,김주하,0.0,0.0,0.0,0.0,1.0,1.0,0.0
221029,1,KGC인삼공사,1,이소영,2.0,1.0,0.0,0.0,1.0,1.0,2.0
221029,1,KGC인삼공사,3,염혜선,0.0,0.0,0.0,12.0,0.0,6.0,0.0
221029,1,KGC인삼공사,4,이예솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,1,KGC인삼공사,6,박은진,0.0,1.0,0.0,0.0,0.0,1.0,1.0
221029,1,KGC인삼공사,8,엘리자벳,6.0,0.0,0.0,0.0,0.0,4.0,4.0
221029,1,KGC인삼공사,10,채선아,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221029,1,KGC인삼공사,15,이선우,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221029,1,KGC인삼공사,16,고의정,2.0,0.0,2.0,1.0,3.0,3.0,3.0
221029,1,KGC인삼공사,17,정호영,3.0,1.0,0.0,0.0,0.0,0.0,1.0
221029,1,KGC인삼공사,20,최효서,0.0,0.0,0.0,0.0,2.0,5.0,0.0
221029,2,KGC인삼공사,1,이소영,1.0,2.0,0.0,1.0,4.0,1.0,1.0
221029,2,KGC인삼공사,3,염혜선,1.0,0.0,2.0,9.0,0.0,3.0,0.0
221029,2,KGC인삼공사,4,이예솔,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221029,2,KGC인삼공사,6,박은진,0.0,0.0,2.0,0.0,0.0,1.0,0.0
221029,2,KGC인삼공사,8,엘리자벳,5.0,0.0,0.0,0.0,0.0,5.0,1.0
221029,2,KGC인삼공사,9,서유경,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221029,2,KGC인삼공사,13,박은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,2,KGC인삼공사,15,이선우,0.0,0.0,0.0,0.0,2.0,0.0,1.0
221029,2,KGC인삼공사,16,고의정,0.0,0.0,0.0,0.0,1.0,2.0,0.0
221029,2,KGC인삼공사,17,정호영,4.0,1.0,0.0,0.0,0.0,0.0,0.0
221029,2,KGC인삼공사,20,최효서,0.0,0.0,0.0,0.0,2.0,3.0,0.0
221029,3,KGC인삼공사,1,이소영,6.0,0.0,0.0,0.0,5.0,1.0,0.0
221029,3,KGC인삼공사,3,염혜선,1.0,0.0,0.0,12.0,0.0,1.0,0.0
221029,3,KGC인삼공사,4,이예솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,3,KGC인삼공사,8,엘리자벳,4.0,0.0,0.0,0.0,0.0,1.0,1.0
221029,3,KGC인삼공사,9,서유경,0.0,0.0,0.0,0.0,0.0,4.0,0.0
221029,3,KGC인삼공사,11,박혜민,1.0,0.0,0.0,0.0,2.0,3.0,0.0
221029,3,KGC인삼공사,12,한송이,0.0,1.0,0.0,2.0,0.0,1.0,1.0
221029,3,KGC인삼공사,16,고의정,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221029,3,KGC인삼공사,17,정호영,3.0,1.0,0.0,0.0,0.0,0.0,2.0
221029,3,KGC인삼공사,20,최효서,0.0,0.0,0.0,0.0,5.0,1.0,0.0
221029,1,흥국생명,1,김다은,2.0,0.0,0.0,0.0,4.0,2.0,1.0
221029,1,흥국생명,4,이주아,1.0,0.0,0.0,0.0,0.0,1.0,0.0
221029,1,흥국생명,5,김해란,0.0,0.0,0.0,0.0,0.0,5.0,0.0
221029,1,흥국생명,6,변지수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,1,흥국생명,7,김나희,0.0,1.0,0.0,0.0,0.0,1.0,0.0
221029,1,흥국생명,10,김연경,6.0,0.0,0.0,0.0,0.0,1.0,1.0
221029,1,흥국생명,13,옐레나,5.0,0.0,0.0,0.0,0.0,8.0,4.0
221029,1,흥국생명,18,김다솔,0.0,0.0,0.0,14.0,0.0,2.0,0.0
221029,1,흥국생명,19,김미연,1.0,0.0,0.0,0.0,0.0,2.0,1.0
221029,1,흥국생명,20,박수연,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,2,흥국생명,1,김다은,0.0,0.0,0.0,0.0,1.0,0.0,0.0
221029,2,흥국생명,4,이주아,1.0,0.0,0.0,1.0,0.0,2.0,0.0
221029,2,흥국생명,5,김해란,0.0,0.0,0.0,0.0,2.0,2.0,0.0
221029,2,흥국생명,6,변지수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,2,흥국생명,7,김나희,1.0,0.0,0.0,0.0,0.0,0.0,1.0
221029,2,흥국생명,10,김연경,3.0,1.0,0.0,1.0,1.0,7.0,1.0
221029,2,흥국생명,11,박현주,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221029,2,흥국생명,13,옐레나,6.0,1.0,3.0,0.0,0.0,2.0,0.0
221029,2,흥국생명,18,김다솔,0.0,0.0,0.0,12.0,0.0,2.0,0.0
221029,2,흥국생명,19,김미연,3.0,1.0,0.0,0.0,3.0,2.0,0.0
221029,3,흥국생명,4,이주아,3.0,1.0,0.0,0.0,0.0,1.0,0.0
221029,3,흥국생명,5,김해란,0.0,0.0,0.0,1.0,2.0,3.0,0.0
221029,3,흥국생명,6,변지수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,3,흥국생명,7,김나희,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221029,3,흥국생명,10,김연경,3.0,1.0,0.0,1.0,4.0,2.0,1.0
221029,3,흥국생명,13,옐레나,5.0,0.0,0.0,0.0,0.0,2.0,0.0
221029,3,흥국생명,18,김다솔,0.0,0.0,1.0,11.0,0.0,3.0,0.0
221029,3,흥국생명,19,김미연,0.0,1.0,1.0,0.0,2.0,3.0,0.0
221029,3,흥국생명,21,임혜림,1.0,1.0,0.0,0.0,0.0,1.0,0.0
221030,1,한국도로공사,1,카타리나,6.0,1.0,0.0,0.0,0.0,2.0,4.0
221030,1,한국도로공사,3,안예림,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,1,한국도로공사,4,전새얀,3.0,0.0,0.0,0.0,0.0,2.0,1.0
221030,1,한국도로공사,6,이윤정,0.0,0.0,0.0,15.0,0.0,2.0,1.0
221030,1,한국도로공사,7,이예림,1.0,0.0,0.0,0.0,5.0,4.0,1.0
221030,1,한국도로공사,8,임명옥,0.0,0.0,0.0,1.0,1.0,7.0,0.0
221030,1,한국도로공사,9,박정아,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,1,한국도로공사,10,배유나,3.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,1,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,0.0,3.0,1.0
221030,1,한국도로공사,13,정대영,2.0,1.0,0.0,0.0,0.0,1.0,0.0
221030,2,한국도로공사,1,카타리나,1.0,0.0,0.0,0.0,0.0,6.0,4.0
221030,2,한국도로공사,3,안예림,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,2,한국도로공사,4,전새얀,2.0,0.0,0.0,0.0,1.0,0.0,0.0
221030,2,한국도로공사,6,이윤정,0.0,1.0,0.0,11.0,0.0,4.0,1.0
221030,2,한국도로공사,7,이예림,0.0,0.0,0.0,0.0,1.0,1.0,0.0
221030,2,한국도로공사,8,임명옥,0.0,0.0,0.0,1.0,5.0,4.0,0.0
221030,2,한국도로공사,9,박정아,3.0,1.0,0.0,0.0,0.0,3.0,1.0
221030,2,한국도로공사,10,배유나,3.0,0.0,0.0,2.0,2.0,1.0,1.0
221030,2,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,5.0,3.0,0.0
221030,2,한국도로공사,13,정대영,5.0,1.0,0.0,1.0,0.0,3.0,0.0
221030,3,한국도로공사,1,카타리나,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,3,한국도로공사,3,안예림,0.0,0.0,1.0,6.0,0.0,5.0,0.0
221030,3,한국도로공사,4,전새얀,2.0,1.0,0.0,0.0,1.0,0.0,0.0
221030,3,한국도로공사,6,이윤정,0.0,0.0,0.0,7.0,0.0,0.0,0.0
221030,3,한국도로공사,7,이예림,5.0,0.0,0.0,0.0,5.0,1.0,1.0
221030,3,한국도로공사,8,임명옥,0.0,0.0,0.0,2.0,4.0,5.0,0.0
221030,3,한국도로공사,9,박정아,3.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,3,한국도로공사,10,배유나,3.0,0.0,0.0,0.0,1.0,0.0,0.0
221030,3,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,1.0,1.0,0.0
221030,3,한국도로공사,13,정대영,1.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,3,한국도로공사,18,김세인,0.0,0.0,0.0,0.0,1.0,4.0,0.0
221030,4,한국도로공사,1,카타리나,4.0,1.0,0.0,0.0,0.0,0.0,2.0
221030,4,한국도로공사,3,안예림,0.0,0.0,0.0,3.0,0.0,0.0,2.0
221030,4,한국도로공사,4,전새얀,0.0,0.0,0.0,0.0,0.0,3.0,1.0
221030,4,한국도로공사,6,이윤정,0.0,0.0,0.0,8.0,0.0,1.0,1.0
221030,4,한국도로공사,8,임명옥,0.0,0.0,0.0,2.0,5.0,7.0,0.0
221030,4,한국도로공사,9,박정아,5.0,0.0,1.0,0.0,0.0,1.0,1.0
221030,4,한국도로공사,10,배유나,2.0,0.0,0.0,0.0,0.0,3.0,0.0
221030,4,한국도로공사,12,문정원,2.0,0.0,0.0,0.0,6.0,2.0,1.0
221030,4,한국도로공사,13,정대영,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,4,한국도로공사,21,이예은,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,1,IBK기업은행,1,육서영,8.0,0.0,0.0,0.0,0.0,5.0,1.0
221030,1,IBK기업은행,3,신연경,0.0,0.0,0.0,1.0,2.0,3.0,0.0
221030,1,IBK기업은행,5,김하경,0.0,0.0,0.0,13.0,0.0,3.0,0.0
221030,1,IBK기업은행,8,산타나,4.0,0.0,0.0,1.0,5.0,1.0,0.0
221030,1,IBK기업은행,10,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,1,IBK기업은행,11,김수지,1.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,1,IBK기업은행,13,최정민,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,1,IBK기업은행,15,최수빈,0.0,0.0,0.0,0.0,1.0,1.0,0.0
221030,1,IBK기업은행,17,김현정,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221030,1,IBK기업은행,19,표승주,4.0,0.0,0.0,0.0,5.0,5.0,3.0
221030,2,IBK기업은행,1,육서영,1.0,0.0,0.0,0.0,0.0,4.0,1.0
221030,2,IBK기업은행,3,신연경,0.0,0.0,0.0,0.0,4.0,10.0,0.0
221030,2,IBK기업은행,5,김하경,0.0,0.0,1.0,10.0,0.0,3.0,1.0
221030,2,IBK기업은행,8,산타나,6.0,0.0,0.0,0.0,3.0,6.0,0.0
221030,2,IBK기업은행,11,김수지,0.0,0.0,1.0,1.0,0.0,1.0,0.0
221030,2,IBK기업은행,12,박민지,1.0,0.0,0.0,0.0,0.0,1.0,2.0
221030,2,IBK기업은행,13,최정민,2.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,2,IBK기업은행,17,김현정,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,2,IBK기업은행,19,표승주,3.0,0.0,0.0,0.0,1.0,3.0,3.0
221030,2,IBK기업은행,22,김윤우,0.0,0.0,0.0,2.0,0.0,0.0,0.0
221030,3,IBK기업은행,1,육서영,2.0,0.0,0.0,0.0,0.0,1.0,2.0
221030,3,IBK기업은행,3,신연경,0.0,0.0,0.0,1.0,3.0,4.0,0.0
221030,3,IBK기업은행,5,김하경,0.0,0.0,1.0,15.0,0.0,2.0,1.0
221030,3,IBK기업은행,8,산타나,6.0,1.0,1.0,0.0,4.0,6.0,2.0
221030,3,IBK기업은행,10,구혜인,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221030,3,IBK기업은행,11,김수지,0.0,2.0,0.0,0.0,0.0,0.0,0.0
221030,3,IBK기업은행,15,최수빈,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,3,IBK기업은행,17,김현정,1.0,0.0,1.0,0.0,0.0,1.0,0.0
221030,3,IBK기업은행,19,표승주,8.0,0.0,0.0,1.0,1.0,5.0,0.0
221030,4,IBK기업은행,1,육서영,4.0,0.0,0.0,1.0,0.0,1.0,0.0
221030,4,IBK기업은행,3,신연경,0.0,0.0,0.0,0.0,4.0,6.0,0.0
221030,4,IBK기업은행,5,김하경,0.0,0.0,0.0,13.0,0.0,0.0,0.0
221030,4,IBK기업은행,8,산타나,7.0,0.0,0.0,0.0,0.0,2.0,0.0
221030,4,IBK기업은행,10,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,4,IBK기업은행,11,김수지,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221030,4,IBK기업은행,13,최정민,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221030,4,IBK기업은행,15,최수빈,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221030,4,IBK기업은행,17,김현정,0.0,1.0,0.0,1.0,0.0,1.0,0.0
221030,4,IBK기업은행,19,표승주,5.0,0.0,0.0,0.0,2.0,6.0,0.0
221101,1,현대건설,3,김다인,1.0,0.0,1.0,14.0,0.0,5.0,1.0
221101,1,현대건설,8,김연견,0.0,0.0,0.0,0.0,3.0,9.0,0.0
221101,1,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221101,1,현대건설,10,야스민,4.0,0.0,1.0,0.0,0.0,5.0,0.0
